Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap
2001-09-13,491.61,499.25,484.49,499.25,1022942536,0.049699999999999994,1,23.65,2729721965200,178433541912570
2001-09-14,497.15,497.15,472.98,482.29,1021324780,-0.034,2,-16.96,2422541140950,172347411633530
2001-09-17,475.31,476.42,464.39,468.76,732185061,-0.0281,2,-13.53,1705933290600,167374059310060
2001-09-18,481.45,485.12,478.24,484.93,693026587,0.0345,1,16.17,1977300483900,173377523324880
2001-09-19,484.16,491.99,480.4,486.75,783894457,0.0038,1,1.82,1953437140550,173958112046415
2001-09-20,482.79,482.79,473.5,480.27,627795018,-0.013300000000000001,2,-6.48,1788445683300,171774881128865
2001-09-21,466.57,472.31,463.54,472.31,564256685,-0.0166,2,-7.96,1941491265400,169204387742445
2001-09-24,473.75,482.19,471.91,482.19,538750992,0.0209,1,9.88,1613790906450,172685200477320
2001-09-25,491.59,491.68,470.38,472.13,640132847,-0.0209,2,-10.06,1956485368450,169059947452580
2001-09-26,473.41,475.8,468.48,472.85,423397760,0.0015,1,0.72,1322559524800,169315768826920
2001-09-27,467.45,472.38,464.42,472.38,453272388,-0.001,2,-0.47,1322245946150,169054352839655
2001-09-28,475.56,483.21,472.71,479.68,426736381,0.0155,1,7.3,1526524908450,171505302693130
2001-10-04,498.87,501.22,494.76,500.64,547904352,0.0437,1,20.96,1961113226150,179457000184280
2001-10-05,499.8,502.11,496.66,501.92,781826352,0.0026,1,1.28,1909292857100,180108881539090
2001-10-08,497.44,501.56,493.12,496.13,687411320,-0.0115,2,-5.79,1566616128600,178013788669250
2001-10-09,501.02,509.21,501.02,507.61,655188900,0.0231,1,11.48,1810527507000,182252980637905
2001-10-10,503.08,505.41,500.44,503.46,474785201,-0.008199999999999999,2,-4.15,1323348197500,180758974215030
2001-10-11,514.84,519.56,513.87,517.05,598511108,0.027000000000000003,1,13.59,2000090247150,185600177654870
2001-10-12,526.06,526.2,510.93,516.4,628108694,-0.0013,2,-0.65,1875433734450,185313896311005
2001-10-15,513.55,517.47,511.29,513.99,373171838,-0.004699999999999999,2,-2.41,1224565278950,184566410659185
2001-10-16,514.43,522.16,514.04,521.91,419500540,0.0154,1,7.92,1533037673900,187763363217165
2001-10-17,527.81,529.54,522.37,528.29,448538770,0.012199999999999999,1,6.38,1760492582500,189942328799055
2001-10-18,522.31,526.49,519.41,524.21,387713322,-0.0077,2,-4.08,1485584358100,188521011986860
2001-10-19,522.93,530.08,521.42,528.04,661533672,0.0073,1,3.83,1638193996850,189833742339670
2001-10-22,532.0,532.12,524.32,528.7,428960707,0.0012,1,0.66,1154211234750,190100055548170
2001-10-23,533.68,538.29,530.45,530.5,466383779,0.0034000000000000002,1,1.8,1508233043300,190701983076955
2001-10-24,532.63,541.96,531.46,541.49,382280634,0.0207,1,10.99,1769393535350,194677357648980
2001-10-25,542.83,545.12,539.62,542.19,640981178,0.0013,1,0.7,1739740942200,194869210467955
2001-10-26,545.15,547.25,539.91,543.41,359667349,0.0023,1,1.22,1376693759500,195313427201925
2001-10-29,548.22,550.93,544.07,547.87,412828973,0.008199999999999999,1,4.46,1168714339300,186930891818990
2001-10-30,538.99,539.93,533.2,533.87,359384605,-0.0256,2,-14.0,1105124329200,181848729651345
2001-10-31,530.53,537.81,529.75,537.81,592318787,0.0074,1,3.94,1265999144700,183450750278170
2001-11-01,540.63,546.12,536.2,544.09,461559921,0.011699999999999999,1,6.28,1268184730450,185530575572735
2001-11-02,547.99,554.05,547.51,550.57,855826950,0.011899999999999999,1,6.48,2786044633800,187741017018765
2001-11-05,555.62,561.62,552.89,561.62,417335122,0.020099999999999996,1,11.05,1323472154850,191800494968740
2001-11-06,567.35,569.82,565.47,565.47,493971017,0.0069,1,3.85,1818781950550,193137135002230
2001-11-07,567.03,567.94,560.88,562.03,449356433,-0.0060999999999999995,2,-3.44,1480565870250,191861583595065
2001-11-08,564.82,574.75,564.82,573.04,531372539,0.0196,1,11.01,1913660661800,195970173216995
2001-11-09,575.1,579.19,569.71,576.75,823656763,0.006500000000000001,1,3.71,2646827350950,210063118510090
2001-11-12,581.71,584.48,575.58,584.48,743090045,0.0134,1,7.73,2307273415150,212855621279725
2001-11-13,580.87,589.64,577.19,588.83,861855277,0.0074,1,4.35,2626745960900,214417782373475
2001-11-14,595.0,606.68,592.89,606.68,943719627,0.030299999999999997,1,17.85,3551300199800,220845153373785
2001-11-15,602.09,612.32,600.72,606.44,803718320,-0.0004,2,-0.24,2980255822800,220909584582680
2001-11-16,605.71,612.53,602.83,610.88,705216731,0.0073,1,4.44,2635272335450,222327802077765
2001-11-19,610.77,630.02,610.77,626.43,973073362,0.0255,1,15.55,3392366590600,228182476087990
2001-11-20,630.97,636.06,614.19,616.33,918016988,-0.0161,2,-10.1,3428724206200,224537982954500
2001-11-21,609.88,621.17,609.18,615.45,709144529,-0.0014000000000000002,2,-0.88,2479744534900,224095629725200
2001-11-22,617.82,624.56,609.81,624.56,771318754,0.0148,1,9.11,2573409569500,227486588816085
2001-11-23,627.45,647.2,627.45,645.18,802072493,0.033,1,20.62,3541999979300,235530277991795
2001-11-26,655.08,674.56,654.87,674.56,783739506,0.0455,1,29.38,4520888618300,246451695786180
2001-11-27,674.61,680.91,661.44,670.1,807313968,-0.0066,2,-4.46,4323831690500,244694522457985
2001-11-28,661.98,665.07,630.76,632.02,717858591,-0.056799999999999996,2,-38.08,3372263680250,230689655936790
2001-11-29,624.18,641.11,616.51,628.86,650927031,-0.005,2,-3.16,3329958090500,226996967606675
2001-11-30,645.63,649.4,640.23,643.89,792573530,0.0239,1,15.03,3628247108600,232375794404120
2001-12-03,643.61,654.0,631.87,650.66,888594860,0.0105,1,6.77,3549602829700,237453678033075
2001-12-04,648.51,656.33,642.74,649.9,897584089,-0.0012,2,-0.76,3814328992700,237107602768850
2001-12-05,663.48,696.06,663.48,688.31,789588201,0.0591,1,38.41,4755358526300,250719643485710
2001-12-06,707.06,715.93,678.81,686.61,869664831,-0.0025,2,-1.7,5769691059750,249896439253275
2001-12-07,691.37,708.15,683.62,704.5,670358733,0.026099999999999998,1,17.89,3909194880250,256587097517655
2001-12-10,701.36,702.01,665.74,668.77,669062439,-0.0507,2,-35.73,3537356656050,243696493526510
2001-12-11,659.76,671.68,655.65,670.08,565259433,0.002,1,1.31,2866918055400,244140003442840
2001-12-12,667.01,683.26,658.17,681.43,539219740,0.0169,1,11.35,2939961025500,248174646114580
2001-12-13,682.47,684.31,667.95,676.59,577062532,-0.0070999999999999995,2,-4.84,3720494717750,246607405418880
2001-12-14,666.99,676.66,660.76,665.2,498285725,-0.0168,2,-11.39,2858622051200,242609559646780
2001-12-17,661.29,662.08,645.87,648.28,531845123,-0.0254,2,-16.92,2653356544250,236561413086700
2001-12-18,655.97,662.59,639.62,643.76,600155788,-0.006999999999999999,2,-4.52,2982204816150,234727769490770
2001-12-19,652.91,654.63,642.65,647.05,627555444,0.0051,1,3.29,2621794817900,235865043171135
2001-12-20,649.3,666.48,642.86,664.51,503988404,0.027000000000000003,1,17.46,2477936704250,242484923655210
2001-12-21,651.9,653.93,641.7,644.71,355178277,-0.0298,2,-19.8,2170060702050,236872757140795
2001-12-24,647.73,655.3,642.26,646.49,390805150,0.0028000000000000004,1,1.78,1791311189700,237510515526215
2001-12-26,650.23,655.2,648.84,653.87,568377549,0.011399999999999999,1,7.38,2345848624650,240685761904915
2001-12-27,650.31,672.55,646.3,668.55,541630985,0.0225,1,14.68,2612446127350,244480131072535
2001-12-28,680.22,695.96,680.22,693.7,514805371,0.037599999999999995,1,25.15,2706145133650,253843395935720
2002-01-02,698.0,725.06,690.36,724.95,618721675,0.045,1,31.25,5213506880730,265531940079855
2002-01-03,726.76,735.77,722.35,727.66,752580733,0.0037,1,2.71,4030238096555,266648582708880
2002-01-04,744.46,750.83,739.14,747.72,630662171,0.0276,1,20.06,3927673970160,273986220791535
2002-01-07,748.54,757.81,735.55,751.48,753589787,0.005,1,3.76,4525813839930,275394642976720
2002-01-08,747.21,750.89,734.76,734.76,799323132,-0.0222,2,-16.72,4282483357475,269353685864600
2002-01-09,732.38,751.61,729.34,751.61,942646405,0.0229,1,16.85,4942257957830,275636082883780
2002-01-10,747.44,751.83,728.22,728.23,1057131467,-0.0311,2,-23.38,5784036365420,267330838851340
2002-01-11,737.31,742.34,718.74,727.36,798940643,-0.0012,2,-0.87,4127768883320,266860577186225
2002-01-14,721.43,744.03,720.78,744.03,751476013,0.0229,1,16.67,3781663279770,272622545718450
2002-01-15,732.58,732.58,716.34,718.64,730824844,-0.0341,2,-25.39,4249567147410,263616562760165
2002-01-16,718.08,723.89,710.95,710.95,548370769,-0.010700000000000001,2,-7.69,3165634846485,260888242701565
2002-01-17,703.43,715.9,698.3,713.5,714740610,0.0036,1,2.55,3776301354850,261792070238730
2002-01-18,713.35,718.39,705.21,708.47,537672843,-0.006999999999999999,2,-5.03,3262920043650,260146748768850
2002-01-21,704.73,717.35,701.01,717.35,522465012,0.0125,1,8.88,2702212048295,263604210407305
2002-01-22,721.65,731.09,717.77,724.36,700489046,0.0098,1,7.01,3551371253515,266123501355610
2002-01-23,715.79,742.84,714.61,742.62,588836764,0.0252,1,18.26,3441060262610,272679156528570
2002-01-24,749.6,763.42,748.18,757.71,717441691,0.0203,1,15.09,4620574957755,279536391013005
2002-01-25,769.51,784.12,766.59,774.68,760386016,0.022400000000000003,1,16.97,5190297468350,285856938553455
2002-01-28,787.65,787.65,773.49,780.24,705795818,0.0072,1,5.56,4197757918125,287944902301220
2002-01-29,780.47,784.46,769.53,774.03,679201307,-0.008,2,-6.21,3846725742580,285631527679660
2002-01-30,748.78,759.24,745.77,749.45,778489866,-0.0318,2,-24.58,3728197567240,276652205948285
2002-01-31,761.12,762.22,742.89,748.07,670587832,-0.0018,2,-1.38,3952310825735,276436914468005
2002-02-01,757.07,761.85,739.15,742.42,758400326,-0.0076,2,-5.65,3513708686275,274267995304095
2002-02-04,740.98,747.36,728.58,730.21,554917805,-0.016399999999999998,2,-12.21,2592917065535,269263718280725
2002-02-05,720.7,739.91,718.86,739.91,553696828,0.013300000000000001,1,9.7,3064655670360,272840159372400
2002-02-06,736.45,745.63,736.45,741.55,585578771,0.0022,1,1.64,3096052433420,273654640116065
2002-02-07,736.62,746.96,724.69,727.71,504378819,-0.0187,2,-13.84,2911200895865,268561568120250
2002-02-08,730.82,739.66,722.53,739.66,522879517,0.016399999999999998,1,11.95,2727478268975,273018487243940
2002-02-14,764.15,796.18,762.41,796.18,759498069,0.0764,1,56.52,4829851848775,293967089245360
2002-02-15,781.99,793.67,781.66,783.59,747938285,-0.0158,2,-12.59,4177709045440,289628171337165
2002-02-18,783.75,795.37,782.93,790.37,869360890,0.0087,1,6.78,4069947102635,292867886094260
2002-02-19,794.33,797.73,779.95,782.27,677906353,-0.0102,2,-8.1,3756761641130,291751899950895
2002-02-20,774.01,780.54,769.71,776.89,589389183,-0.0069,2,-5.38,3194616985920,290277909901965
2002-02-21,788.63,789.48,772.5,787.62,639435018,0.0138,1,10.73,3657926461025,293969393980940
2002-02-22,774.78,792.64,773.4,792.0,683505891,0.005600000000000001,1,4.38,3396104484120,295457129260875
2002-02-25,796.8,801.97,786.73,791.48,478974688,-0.0007000000000000001,2,-0.52,2701630683960,295292569482300
2002-02-26,806.22,810.43,795.42,801.14,591104549,0.012199999999999999,1,9.66,3595844389230,299111031560455
2002-02-27,800.7,822.11,800.7,822.11,695057250,0.0262,1,20.97,4286200744585,306955461459705
2002-02-28,825.12,826.6,815.52,819.99,676070778,-0.0026,2,-2.12,4289132365525,306211458202815
2002-03-04,842.21,847.39,834.21,834.21,621760153,0.0173,1,14.22,4740234931060,311618764519730
2002-03-05,847.86,847.86,834.95,841.95,762958165,0.009300000000000001,1,7.74,4583901588195,314335477309280
2002-03-06,840.45,850.61,837.05,843.06,904900662,0.0013,1,1.11,4356226132445,314738344607140
2002-03-07,847.86,850.08,826.2,829.44,734593786,-0.016200000000000003,2,-13.62,4000192973200,309647446456765
2002-03-08,828.9,833.72,815.54,825.27,626575165,-0.005,2,-4.17,3630835469830,308448359270815
2002-03-11,828.22,830.38,818.43,827.02,541713737,0.0021,1,1.75,3154340122130,309237758918140
2002-03-12,824.48,846.03,824.48,846.03,651580163,0.023,1,19.01,4072441028570,316238807106080
2002-03-13,841.93,854.48,839.48,849.13,593072555,0.0037,1,3.1,3877809448530,317578712955150
2002-03-14,846.64,856.86,829.05,856.86,686322426,0.0091,1,7.73,4867614559770,320520916870435
2002-03-15,847.57,868.02,845.4,860.36,717113475,0.0040999999999999995,1,3.5,5382567963650,322261935322575
2002-03-18,877.19,878.32,863.65,869.71,753887058,0.0109,1,9.35,5105894524160,326085967727015
2002-03-19,872.65,890.44,869.86,889.98,701778994,0.0233,1,20.27,5440282836410,333517573821475
2002-03-20,895.33,903.79,882.1,887.48,760329925,-0.0028000000000000004,2,-2.5,5436766777275,332423674658310
2002-03-21,875.61,891.56,875.61,885.64,648152327,-0.0021,2,-1.84,4292105434015,332133944636485
2002-03-22,890.32,908.4,883.26,895.98,664129392,0.011699999999999999,1,10.34,4759219914985,336181387782495
2002-03-25,901.43,903.77,879.41,879.41,576101971,-0.018500000000000003,2,-16.57,4281893933350,330093583119305
2002-03-26,872.57,884.18,872.57,881.03,465575716,0.0018,1,1.62,3739692155650,330849224177690
2002-03-27,888.32,903.98,884.84,902.46,608037895,0.024300000000000002,1,21.43,4393250327535,338994363459415
2002-03-28,905.19,914.93,892.67,892.67,654126625,-0.0108,2,-9.79,4123659087715,335191140674225
2002-03-29,902.05,906.25,893.18,895.58,454918331,0.0033,1,2.91,3097139256965,336603943394935
2002-04-01,900.47,900.47,874.9,875.83,489777809,-0.022099999999999998,2,-19.75,3963099967215,329627809520885
2002-04-02,878.9,905.34,871.45,905.34,506168164,0.0337,1,29.51,4089392875770,340465201375470
2002-04-03,899.98,919.89,898.28,918.59,547821288,0.0146,1,13.25,4710599066310,345257536750705
2002-04-04,912.94,920.87,908.82,918.01,500371751,-0.0006,2,-0.58,4079271033000,346066955909270
2002-04-08,920.83,926.23,900.24,900.69,556228197,-0.0189,2,-17.32,4412066294305,339786650793620
2002-04-09,903.79,905.26,884.43,888.67,656987744,-0.013300000000000001,2,-12.02,3500911425390,335230469131530
2002-04-10,882.08,882.08,855.47,856.03,562308402,-0.036699999999999997,2,-32.64,3399761132255,322966730256390
2002-04-11,858.22,873.25,853.18,862.86,726329363,0.008,1,6.83,4376119417075,325933375857860
2002-04-12,855.04,875.72,854.12,875.69,802882751,0.0149,1,12.83,3738148164780,330604724916470
2002-04-15,879.04,897.1,877.99,894.28,942710568,0.0212,1,18.59,3494700136590,337614265137650
2002-04-16,896.41,904.61,891.0,901.29,741695407,0.0078000000000000005,1,7.01,3395124719845,340104987984635
2002-04-17,919.47,932.67,918.67,930.51,775594229,0.032400000000000005,1,29.22,5020395508255,351025580450395
2002-04-18,926.69,941.74,925.06,937.61,884764247,0.0076,1,7.1,4485398842370,353584348581490
2002-04-19,936.89,941.46,922.18,923.94,851675864,-0.0146,2,-13.67,4829840019010,348229891429785
2002-04-22,930.1,943.54,912.54,920.89,804784360,-0.0033,2,-3.05,5248370457495,358516271655190
2002-04-23,918.06,927.1,909.07,925.7,803273708,0.0052,1,4.81,4457633934895,358722486029175
2002-04-24,921.75,927.15,906.01,915.69,745379036,-0.0108,2,-10.01,3802090273365,354524312846110
2002-04-25,898.44,903.4,872.58,872.58,615701270,-0.0471,2,-43.11,3873731477925,337972349738325
2002-04-26,871.54,878.32,864.06,869.65,648921844,-0.0034000000000000002,2,-2.93,3434018793660,337383929585210
2002-04-29,848.52,863.1,833.42,838.51,584423129,-0.0358,2,-31.14,3133480757300,324562479302455
2002-04-30,840.31,847.19,829.16,842.34,992265891,0.0046,1,3.83,3371091371415,325810505367280
2002-05-02,855.41,860.72,844.2,859.86,695008779,0.0208,1,17.52,3663695821965,332787862899510
2002-05-03,852.04,859.32,836.71,856.72,630183313,-0.0037,2,-3.14,3386002690335,331757255073185
2002-05-06,840.93,843.57,826.87,826.87,493877631,-0.0348,2,-29.85,2474286481705,320141869192245
2002-05-07,814.06,826.34,811.66,826.34,564492302,-0.0006,2,-0.53,2985156314735,320045887039345
2002-05-08,839.02,850.9,837.26,844.67,658847402,0.0222,1,18.33,3179834337035,327373461226740
2002-05-09,865.3,869.45,838.67,838.67,968372217,-0.0070999999999999995,2,-6.0,4172611968195,325207518006840
2002-05-10,835.03,842.33,812.8,817.93,447522318,-0.024700000000000003,2,-20.74,3026127234140,317406715556985
2002-05-13,808.97,827.03,804.91,821.89,414170122,0.0048,1,3.96,2654642504325,318848032692260
2002-05-14,834.49,839.8,826.96,837.37,702627775,0.018799999999999997,1,15.48,3520755077095,324583029685690
2002-05-15,850.58,866.03,850.58,862.62,625594614,0.0302,1,25.25,3741892965040,334115965068370
2002-05-16,861.95,867.21,856.7,858.04,881741019,-0.0053,2,-4.58,2832299184755,332493534274610
2002-05-17,867.44,878.39,866.7,875.03,862082765,0.019799999999999998,1,16.99,3580379761635,338968103221340
2002-05-20,876.37,878.68,865.11,865.78,620172476,-0.0106,2,-9.25,2823457522295,335519621463390
2002-05-21,858.42,862.92,836.62,837.56,740654900,-0.0326,2,-28.22,3089547034535,324686771635540
2002-05-22,837.59,863.06,829.5,863.06,664461720,0.0304,1,25.5,3141218612680,334494862855835
2002-05-23,858.5,863.16,844.15,845.51,952260159,-0.0203,2,-17.55,3416821974370,327750374286565
2002-05-24,853.41,861.03,851.01,854.57,786317955,0.010700000000000001,1,9.06,4318863455675,331187693763995
2002-05-27,850.12,860.37,836.89,840.57,618475380,-0.016399999999999998,2,-14.0,2643627309345,325721491382810
2002-05-28,845.78,849.34,834.64,848.8,806576650,0.0098,1,8.23,2828192196640,328968661763955
2002-05-29,838.73,838.73,821.81,835.19,839177455,-0.016,2,-13.61,3215182324740,323875733803455
2002-05-30,825.84,831.52,812.12,815.61,589170516,-0.023399999999999997,2,-19.58,2627412428790,316400463942335
2002-05-31,815.14,820.51,794.92,796.4,686763321,-0.0236,2,-19.21,2659453654820,309158799013720
2002-06-03,793.53,807.15,787.04,804.93,566885988,0.010700000000000001,1,8.53,2516057904715,312374032865030
2002-06-04,789.0,807.19,785.58,806.33,584330669,0.0017000000000000001,1,1.4,2267562268465,312894712215825
2002-06-05,813.04,818.55,808.08,809.59,703392500,0.004,1,3.26,2457491091270,314129193930095
2002-06-07,793.9,799.26,788.12,795.16,833273084,-0.0178,2,-14.43,2347085523715,310469664480295
2002-06-10,803.18,814.69,802.02,811.9,1128181049,0.021099999999999997,1,16.74,2118869744360,317042287771260
2002-06-11,810.08,816.17,803.2,815.33,952172443,0.0042,1,3.43,2215078150480,318426449058470
2002-06-12,809.53,823.06,807.37,823.06,615826757,0.0095,1,7.73,2609794914165,321576922806415
2002-06-14,820.43,832.26,820.2,822.01,596568451,-0.0013,2,-1.05,2183323000500,322089334343680
2002-06-17,824.18,828.07,809.16,809.16,645257658,-0.015600000000000001,2,-12.85,1807541107080,317134365298665
2002-06-18,824.25,827.49,809.39,809.4,661367995,0.0003,1,0.24,2205570742085,317239392563240
2002-06-19,806.36,814.25,770.48,776.37,687808694,-0.0408,2,-33.03,3009295662810,304256330189210
2002-06-20,769.83,779.93,764.53,776.81,834507453,0.0006,1,0.44,2419702707090,304340930819325
2002-06-21,767.5,783.35,758.95,778.53,773181975,0.0022,1,1.72,2370734108560,305085269804100
2002-06-24,767.83,773.83,755.81,767.92,614255564,-0.013600000000000001,2,-10.61,2637185454080,306013610983985
2002-06-25,773.75,778.68,753.82,755.92,660801521,-0.015600000000000001,2,-12.0,2372520834800,301395813427495
2002-06-26,735.44,735.44,699.15,701.87,605443973,-0.07150000000000001,2,-54.05,2875615817980,279792472649515
2002-06-27,717.89,722.06,703.52,710.43,894867725,0.012199999999999999,1,8.56,2518796161180,283496070496305
2002-06-28,723.73,747.62,722.63,742.72,640958275,0.0455,1,32.29,2691459155705,297262194207630
2002-07-02,722.58,750.6,720.7,746.23,430079618,0.004699999999999999,1,3.51,2376760782455,298765737952145
2002-07-03,740.86,756.06,733.57,753.36,415963062,0.0096,1,7.13,2334536134545,301597689802785
2002-07-04,762.16,768.74,754.42,768.74,1420591737,0.0204,1,15.38,2675494278365,307716320422925
2002-07-05,768.51,797.42,768.51,787.83,989047755,0.0248,1,19.09,3402365712060,315564954601080
2002-07-08,807.12,807.36,778.78,783.35,972603709,-0.005699999999999999,2,-4.48,3409341517630,313981876903390
2002-07-09,787.83,801.99,784.13,801.99,1480465651,0.023799999999999998,1,18.64,3123450724935,321352024702675
2002-07-10,795.02,802.75,790.45,794.71,731639903,-0.0091,2,-7.28,2806529078775,318326723929355
2002-07-11,782.75,782.75,764.88,764.88,1136289753,-0.0375,2,-29.83,3239455769595,306436749619805
2002-07-12,780.49,793.44,776.45,792.93,1805029711,0.036699999999999997,1,28.05,3521347389095,317658243593745
2002-07-15,787.65,799.87,780.3,783.52,1763575755,-0.011899999999999999,2,-9.41,3639164152945,313889809966730
2002-07-16,785.28,792.61,767.87,771.45,1977388149,-0.0154,2,-12.07,3695141873470,309369153862360
2002-07-18,774.25,780.28,770.86,773.85,1804749416,0.0031,1,2.4,3253742337960,310422473053605
2002-07-19,759.41,761.68,744.36,754.62,2149078286,-0.0248,2,-19.23,3714487322215,302812121057910
2002-07-22,724.49,736.58,719.38,720.9,1445390549,-0.0447,2,-33.72,2924477141740,289221728614760
2002-07-23,715.81,743.52,709.37,743.52,2379294249,0.031400000000000004,1,22.62,3648016665325,298364834268190
2002-07-24,723.76,726.23,715.1,721.41,1965409400,-0.0297,2,-22.11,3275588465280,289520391313695
2002-07-25,752.78,752.78,723.52,723.52,1359029861,0.0029,1,2.11,3303357574475,290626146351275
2002-07-26,716.97,722.92,688.68,697.84,964888076,-0.0355,2,-25.68,2770486482355,280570921603165
2002-07-29,704.08,707.98,694.95,700.35,1983859224,0.0036,1,2.51,2642514507825,281635644187300
2002-07-30,722.58,731.31,722.23,724.08,1415779755,0.0339,1,23.73,3150046041255,291550759886090
2002-07-31,725.03,727.58,717.42,717.99,1956029483,-0.0084,2,-6.09,2996995264760,289273326886880
2002-08-01,720.99,721.31,702.44,707.8,1385222763,-0.014199999999999999,2,-10.19,2209283953075,285205783276590
2002-08-02,693.95,704.09,689.38,700.68,1611173811,-0.0101,2,-7.12,2508195633965,282404849655585
2002-08-05,690.77,692.12,672.59,675.76,1645395909,-0.0356,2,-24.92,2614407369610,272326394155990
2002-08-06,660.94,674.76,660.94,673.78,1421847561,-0.0029,2,-1.98,2976475390125,271449894714380
2002-08-07,685.06,689.45,677.63,679.37,1028879579,0.0083,1,5.59,2310186093900,273889281083285
2002-08-08,684.4,687.53,677.85,684.49,981676167,0.0075,1,5.12,2457468810765,276093155858290
2002-08-09,699.09,705.75,691.87,692.45,1457247766,0.0116,1,7.96,2622731820155,279396794072940
2002-08-12,693.99,702.83,692.48,695.39,827067736,0.0042,1,2.94,1996533714605,280562579682855
2002-08-13,695.14,708.71,693.31,708.63,803033285,0.019,1,13.24,1938535285080,285970193626055
2002-08-14,699.29,713.72,697.74,711.24,862480277,0.0037,1,2.61,2154311149645,287055450002930
2002-08-16,724.33,729.21,715.98,718.29,796053942,0.009899999999999999,1,7.05,2540251813800,290250352536125
2002-08-19,722.85,729.05,713.3,717.58,1144882422,-0.001,2,-0.71,2360570796505,289944393227015
2002-08-20,732.62,740.25,730.69,736.7,1700652993,0.026600000000000002,1,19.12,3331068276455,298000653686015
2002-08-21,734.42,746.51,731.45,745.12,1508209198,0.011399999999999999,1,8.42,3218493663340,301514749446330
2002-08-22,749.3,752.43,743.34,745.75,1315689206,0.0008,1,0.63,3169310988595,301857953151685
2002-08-23,748.1,753.5,738.81,740.51,824173984,-0.006999999999999999,2,-5.24,2352041341615,299659488575675
2002-08-26,731.82,737.3,730.37,734.79,685231450,-0.0077,2,-5.72,1837659810775,297281257448830
2002-08-27,737.09,737.51,723.49,724.17,699629146,-0.014499999999999999,2,-10.62,2055663530830,293021267091140
2002-08-28,718.35,732.11,718.35,724.05,652832940,-0.0002,2,-0.12,2021110430415,293026818621200
2002-08-29,720.56,724.94,717.04,724.94,1105447193,0.0012,1,0.89,1998942660050,293684054384570
2002-08-30,726.25,736.4,721.02,736.4,805516211,0.0158,1,11.46,2491289160450,298407463737265
2002-09-02,739.84,751.98,738.09,751.98,673331024,0.0212,1,15.58,2661211618845,304953806364275
2002-09-03,752.86,755.44,740.41,740.59,780361841,-0.0151,2,-11.39,2441367143260,300386862540405
2002-09-04,726.58,728.87,717.09,723.05,593329764,-0.023700000000000002,2,-17.54,2239740257490,293313727872075
2002-09-05,730.97,731.26,720.74,720.98,578390319,-0.0029,2,-2.07,2026773281765,292522277006870
2002-09-06,716.25,720.15,707.21,708.73,655078710,-0.017,2,-12.25,2338526448795,287541331936610
2002-09-09,714.58,716.72,696.15,697.89,904301168,-0.015300000000000001,2,-10.84,2157677315130,283088697744995
2002-09-10,701.67,713.3,701.67,713.3,636420191,0.022099999999999998,1,15.41,2064608909850,289402344114950
2002-09-11,717.97,726.26,716.34,724.71,582442336,0.016,1,11.41,1969508733330,293986245838445
2002-09-12,725.43,739.22,722.84,739.22,688102104,0.02,1,14.51,2501152302100,299803313432020
2002-09-13,726.13,727.43,716.49,718.17,1242204650,-0.0285,2,-21.05,2218668508165,291266418783665
2002-09-16,721.45,721.71,700.75,704.38,839562142,-0.0192,2,-13.79,2053810965980,285816821255705
2002-09-17,715.16,726.84,709.73,726.8,662836164,0.0318,1,22.42,2446804487400,294925695208080
2002-09-18,708.06,710.0,699.77,703.87,568574060,-0.0315,2,-22.93,2133023166225,285686078666355
2002-09-19,705.11,715.16,702.02,704.12,439798918,0.0004,1,0.25,1706671665265,285811986278740
2002-09-23,692.14,693.26,677.17,679.43,488582765,-0.0351,2,-24.69,1930067864205,275610852530405
2002-09-24,667.21,677.75,665.98,672.28,582653320,-0.0105,2,-7.15,2077621457365,272610904450990
2002-09-25,669.36,669.73,651.93,657.96,504471361,-0.0213,2,-14.32,2023532171685,266819210953725
2002-09-26,672.91,676.42,659.2,662.41,624147281,0.0068000000000000005,1,4.45,2103379775425,268573273637335
2002-09-27,665.2,672.26,660.53,663.72,1083853649,0.002,1,1.31,1993876499295,270290794880795
2002-09-30,645.28,648.84,639.74,646.42,505725995,-0.026099999999999998,2,-17.3,1618336685410,263198192344480
2002-10-01,637.81,652.24,637.77,652.13,481474165,0.0088,1,5.71,1665381347305,265523941571995
2002-10-02,666.77,666.97,646.45,648.1,755568263,-0.0062,2,-4.03,1845350294955,263931570249825
2002-10-04,642.43,654.7,638.0,650.92,777589120,0.0044,1,2.82,1689621567020,265082152606865
2002-10-07,644.32,644.32,627.16,627.4,605891380,-0.0361,2,-23.52,1524874748245,255596262597700
2002-10-08,626.09,634.84,623.06,634.84,581087032,0.011899999999999999,1,7.44,1805079849630,258600537063365
2002-10-09,637.01,637.01,618.75,619.94,568193834,-0.0235,2,-14.9,1803384845695,252447634584240
2002-10-10,610.68,613.97,584.04,584.04,680107413,-0.0579,2,-35.9,2423174233710,237976165159250
2002-10-11,602.88,604.47,576.49,587.51,690062312,0.0059,1,3.47,2165761487860,239205410179790
2002-10-14,604.43,617.16,603.8,614.27,585670521,0.0455,1,26.76,1937048061045,250264098239490
2002-10-15,620.76,634.44,613.09,629.57,793237491,0.024900000000000002,1,15.3,2389137604555,256525713471170
2002-10-16,641.12,641.58,631.37,636.25,1207442370,0.0106,1,6.68,2922922852570,260073787320850
2002-10-17,633.46,647.79,625.67,644.66,1290310512,0.0132,1,8.41,3050903525890,263624007736435
